event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e256,Task,pick,2026-08-27T20:49:09.455659,2026-08-27T20:49:13.462724,robot4,m3,s1
e257,Task,move_to,2026-08-27T20:49:13.466715,2026-08-27T20:49:21.959074,robot4,m3,s1
e258,Control,localize,2026-08-27T20:49:21.965104,2026-08-27T20:49:26.972013,robot4,m3,s1
e259,Task,place,2026-08-27T20:49:26.973752,2026-08-27T20:49:30.981330,robot4,m3,s1
e260,Control,move_to,2026-08-27T20:49:31.432024,2026-08-27T20:49:39.922594,robot4,m4,s2
e261,Control,localize,2026-08-27T20:49:39.924942,2026-08-27T20:49:44.800781,robot4,m4,s2
e262,Task,pick,2026-08-27T20:49:44.802504,2026-08-27T20:49:47.809910,robot4,m4,s2
e263,Task,move_to,2026-08-27T20:49:47.813545,2026-08-27T20:49:56.306759,robot4,m4,s2
e264,Control,localize,2026-08-27T20:49:56.311785,2026-08-27T20:50:01.319849,robot4,m4,s2
e265,Task,place,2026-08-27T20:50:01.322404,2026-08-27T20:50:04.332156,robot4,m4,s2
e266,Control,move_to,2026-08-27T20:50:04.443696,2026-08-27T20:50:16.451061,robot4,m4,s3
e267,Control,localize,2026-08-27T20:50:16.453755,2026-08-27T20:50:21.460556,robot4,m4,s3
e268,Task,pick,2026-08-27T20:50:21.462269,2026-08-27T20:50:26.468874,robot4,m4,s3
e269,Task,move_to,2026-08-27T20:50:26.471517,2026-08-27T20:50:34.964306,robot4,m4,s3
e270,Control,localize,2026-08-27T20:50:34.968569,2026-08-27T20:50:39.976950,robot4,m4,s3
e271,Task,place,2026-08-27T20:50:39.979579,2026-08-27T20:50:44.982574,robot4,m4,s3
