event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e144,Control,move_to,2026-08-27T20:23:16.233389,2026-08-27T20:23:22.237192,robot3,m5,s2
e145,Control,localize,2026-08-27T20:23:22.238114,2026-08-27T20:23:27.241543,robot3,m5,s2
e146,Task,pick,2026-08-27T20:23:27.242119,2026-08-27T20:23:30.244611,robot3,m5,s2
e147,Task,move_to,2026-08-27T20:23:30.246802,2026-08-27T20:23:30.248570,robot3,m5,s2
e148,Control,localize,2026-08-27T20:23:30.250330,2026-08-27T20:23:35.252425,robot3,m5,s2
e149,Task,place,2026-08-27T20:23:35.253043,2026-08-27T20:23:38.258941,robot3,m5,s2
e150,Control,localize,2026-08-27T20:23:39.232923,2026-08-27T20:23:44.239344,robot3,m1,s1
e151,Task,pick,2026-08-27T20:23:44.240333,2026-08-27T20:23:52.247085,robot3,m1,s1
e152,Task,move_to,2026-08-27T20:23:52.251002,2026-08-27T20:24:00.745673,robot3,m1,s1
e153,Control,localize,2026-08-27T20:24:00.751185,2026-08-27T20:24:05.758384,robot3,m1,s1
e154,Task,place,2026-08-27T20:24:05.761528,2026-08-27T20:24:13.771564,robot3,m1,s1
e155,Control,move_to,2026-08-27T20:24:14.251768,2026-08-27T20:24:22.741945,robot3,m5,s1
e156,Control,localize,2026-08-27T20:24:22.743785,2026-08-27T20:24:27.751775,robot3,m5,s1
e157,Task,pick,2026-08-27T20:24:27.754223,2026-08-27T20:24:31.762722,robot3,m5,s1
e158,Task,move_to,2026-08-27T20:24:31.768150,2026-08-27T20:24:40.261920,robot3,m5,s1
e159,Control,localize,2026-08-27T20:24:40.266570,2026-08-27T20:24:45.274453,robot3,m5,s1
e160,Task,place,2026-08-27T20:24:45.276163,2026-08-27T20:24:49.280596,robot3,m5,s1
e161,Control,move_to,2026-08-27T20:24:50.233405,2026-08-27T20:25:01.010026,robot3,m7,s1
e162,Control,localize,2026-08-27T20:25:01.011426,2026-08-27T20:25:06.017674,robot3,m7,s1
e163,Task,pick,2026-08-27T20:25:06.020991,2026-08-27T20:25:11.027364,robot3,m7,s1
e164,Task,move_to,2026-08-27T20:25:11.031293,2026-08-27T20:25:13.868448,robot3,m7,s1
e165,Control,localize,2026-08-27T20:25:13.872970,2026-08-27T20:25:18.879575,robot3,m7,s1
e166,Task,place,2026-08-27T20:25:18.881241,2026-08-27T20:25:23.886132,robot3,m7,s1
e167,Control,localize,2026-08-27T20:25:24.244826,2026-08-27T20:25:29.248857,robot3,m5,s4
e168,Task,pick,2026-08-27T20:25:29.249560,2026-08-27T20:25:33.254170,robot3,m5,s4
e169,Task,move_to,2026-08-27T20:25:33.258322,2026-08-27T20:25:41.750912,robot3,m5,s4
e170,Control,localize,2026-08-27T20:25:41.752597,2026-08-27T20:25:46.759364,robot3,m5,s4
e171,Task,place,2026-08-27T20:25:46.761144,2026-08-27T20:25:50.769927,robot3,m5,s4
e172,Control,move_to,2026-08-27T20:25:51.237296,2026-08-27T20:25:59.728234,robot3,m7,s2
e173,Control,localize,2026-08-27T20:25:59.729788,2026-08-27T20:26:04.737897,robot3,m7,s2
e174,Task,pick,2026-08-27T20:26:04.740613,2026-08-27T20:26:07.748693,robot3,m7,s2
e175,Task,move_to,2026-08-27T20:26:07.753274,2026-08-27T20:26:16.242312,robot3,m7,s2
e176,Control,localize,2026-08-27T20:26:16.244291,2026-08-27T20:26:21.249662,robot3,m7,s2
e177,Task,place,2026-08-27T20:26:21.252580,2026-08-27T20:26:24.259475,robot3,m7,s2
e178,Control,move_to,2026-08-27T20:26:25.233814,2026-08-27T20:26:37.890110,robot3,m2,s2
e179,Control,localize,2026-08-27T20:26:37.893075,2026-08-27T20:26:42.901200,robot3,m2,s2
e180,Task,pick,2026-08-27T20:26:42.902390,2026-08-27T20:26:44.911362,robot3,m2,s2
e181,Task,move_to,2026-08-27T20:26:44.915428,2026-08-27T20:26:53.408110,robot3,m2,s2
e182,Control,localize,2026-08-27T20:26:53.413427,2026-08-27T20:26:58.419871,robot3,m2,s2
e183,Task,place,2026-08-27T20:26:58.422757,2026-08-27T20:27:00.431092,robot3,m2,s2
e184,Control,move_to,2026-08-27T20:27:01.249601,2026-08-27T20:27:09.743443,robot3,m4,s3
e185,Control,localize,2026-08-27T20:27:09.744141,2026-08-27T20:27:14.749874,robot3,m4,s3
e186,Task,pick,2026-08-27T20:27:14.752877,2026-08-27T20:27:19.761428,robot3,m4,s3
e187,Task,move_to,2026-08-27T20:27:19.766370,2026-08-27T20:27:28.258665,robot3,m4,s3
e188,Control,localize,2026-08-27T20:27:28.265033,2026-08-27T20:27:33.273678,robot3,m4,s3
e189,Task,place,2026-08-27T20:27:33.276354,2026-08-27T20:27:38.282835,robot3,m4,s3
e190,Control,localize,2026-08-27T20:27:39.237382,2026-08-27T20:27:44.242628,robot3,m4,s2
e191,Task,pick,2026-08-27T20:27:44.243550,2026-08-27T20:27:47.250394,robot3,m4,s2
e192,Task,move_to,2026-08-27T20:27:47.253504,2026-08-27T20:27:55.743383,robot3,m4,s2
e193,Control,localize,2026-08-27T20:27:55.746149,2026-08-27T20:28:00.752157,robot3,m4,s2
e194,Task,place,2026-08-27T20:28:00.753636,2026-08-27T20:28:03.760358,robot3,m4,s2
e195,Control,move_to,2026-08-27T20:28:04.253394,2026-08-27T20:28:12.746493,robot3,m4,s3
e196,Control,localize,2026-08-27T20:28:12.747592,2026-08-27T20:28:17.751833,robot3,m4,s3
e197,Task,pick,2026-08-27T20:28:17.752852,2026-08-27T20:28:22.758529,robot3,m4,s3
