event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e35,Task,vacuum,2026-08-27T18:25:37.921998,2026-08-27T18:25:55.429854,robot2,m3,s10
e36,Control,move_to,2026-08-27T18:25:55.540894,2026-08-27T18:26:23.618225,robot2,m3,s13
e37,Task,vacuum,2026-08-27T18:26:23.619619,2026-08-27T18:26:48.124137,robot2,m3,s13
e38,Control,move_to,2026-08-27T18:27:26.491708,2026-08-27T18:28:04.230307,robot2,m3,s11
e39,Task,disinfect,2026-08-27T18:28:04.230939,2026-08-27T18:28:16.234591,robot2,m3,s11
e40,Control,undock,2026-08-27T18:22:17.516566,2026-08-27T18:22:21.519259,robot3,m3,s9
e41,Control,move_to,2026-08-27T18:22:21.519825,2026-08-27T18:23:07.130744,robot3,m3,s9
e42,Task,check_room,2026-08-27T18:23:07.133615,2026-08-27T18:23:13.141664,robot3,m3,s9
e43,Control,move_to,2026-08-27T18:23:13.473202,2026-08-27T18:23:36.284001,robot3,m3,s3
e44,Task,vacuum,2026-08-27T18:23:36.286885,2026-08-27T18:24:00.796559,robot3,m3,s3
e45,Control,move_to,2026-08-27T18:24:01.480771,2026-08-27T18:24:15.907973,robot3,m3,s7
e46,Task,vacuum,2026-08-27T18:24:15.909306,2026-08-27T18:24:26.416625,robot3,m3,s7
e47,Control,move_to,2026-08-27T18:24:26.484735,2026-08-27T18:24:43.696867,robot3,m3,s1
e48,Task,disinfect,2026-08-27T18:24:43.698817,2026-08-27T18:24:55.708899,robot3,m3,s1
e49,Task,final_room_check,2026-08-27T18:24:56.473121,2026-08-27T18:25:05.478111,robot3,m3,s1
e50,Control,move_to,2026-08-27T18:25:06.474104,2026-08-27T18:25:18.142992,robot3,m3,s7
e51,Task,disinfect,2026-08-27T18:25:18.144899,2026-08-27T18:25:24.151232,robot3,m3,s7
e52,Control,move_to,2026-08-27T18:25:24.504446,2026-08-27T18:25:32.995859,robot3,m3,s6
e53,Task,disinfect,2026-08-27T18:25:32.998795,2026-08-27T18:25:45.007969,robot3,m3,s6
e54,Control,move_to,2026-08-27T18:25:45.487073,2026-08-27T18:26:24.887351,robot3,m3,s12
e55,Task,vacuum,2026-08-27T18:26:24.888112,2026-08-27T18:26:35.393724,robot3,m3,s12
e56,Control,move_to,2026-08-27T18:26:35.581476,2026-08-27T18:26:57.587396,robot3,m3,s15
e57,Task,vacuum,2026-08-27T18:26:57.589559,2026-08-27T18:27:15.097366,robot3,m3,s15
e58,Control,move_to,2026-08-27T18:27:20.465555,2026-08-27T18:27:41.731519,robot3,m3,s10
e59,Task,final_room_check,2026-08-27T18:27:41.733922,2026-08-27T18:27:49.241240,robot3,m3,s10
e60,Control,move_to,2026-08-27T18:27:57.478059,2026-08-27T18:28:25.557283,robot3,m3,s13
e61,Task,disinfect,2026-08-27T18:28:25.559029,2026-08-27T18:28:39.565154,robot3,m3,s13
e62,Control,undock,2026-08-27T18:22:17.486437,2026-08-27T18:22:21.497038,robot4,m3,s3
e63,Control,move_to,2026-08-27T18:22:21.498074,2026-08-27T18:22:44.307735,robot4,m3,s3
e64,Task,check_room,2026-08-27T18:22:44.309902,2026-08-27T18:22:54.817481,robot4,m3,s3
e65,Control,move_to,2026-08-27T18:22:55.471253,2026-08-27T18:23:41.997204,robot4,m3,s15
e66,Task,check_room,2026-08-27T18:23:41.999592,2026-08-27T18:23:49.504531,robot4,m3,s15
e67,Control,move_to,2026-08-27T18:24:03.474304,2026-08-27T18:24:23.879071,robot4,m3,s3
e68,Task,mop,2026-08-27T18:24:23.879733,2026-08-27T18:25:02.385723,robot4,m3,s3
e69,Task,disinfect,2026-08-27T18:25:04.497550,2026-08-27T18:25:18.504129,robot4,m3,s3
e70,Task,final_room_check,2026-08-27T18:25:21.481400,2026-08-27T18:25:31.994465,robot4,m3,s3
e71,Control,move_to,2026-08-27T18:25:36.472927,2026-08-27T18:26:13.681844,robot4,m3,s9
e72,Task,disinfect,2026-08-27T18:26:13.684515,2026-08-27T18:26:21.690590,robot4,m3,s9
e73,Task,final_room_check,2026-08-27T18:26:22.478519,2026-08-27T18:26:28.483622,robot4,m3,s9
e74,Control,move_to,2026-08-27T18:26:48.480138,2026-08-27T18:27:09.744726,robot4,m3,s10
e75,Task,disinfect,2026-08-27T18:27:09.745736,2026-08-27T18:27:19.749000,robot4,m3,s10
e76,Control,move_to,2026-08-27T18:27:43.481104,2026-08-27T18:28:05.844583,robot4,m3,s14
e77,Task,disinfect,2026-08-27T18:28:05.845641,2026-08-27T18:28:13.906338,robot4,m3,s14
e78,Control,undock,2026-08-27T18:22:17.498638,2026-08-27T18:22:21.507832,robot5,m3,s2
e79,Control,move_to,2026-08-27T18:22:21.508647,2026-08-27T18:22:43.874977,robot5,m3,s2
e80,Task,check_room,2026-08-27T18:22:43.879306,2026-08-27T18:22:48.385269,robot5,m3,s2
e81,Control,move_to,2026-08-27T18:22:48.474394,2026-08-27T18:23:18.010873,robot5,m3,s11
e82,Task,check_room,2026-08-27T18:23:18.013403,2026-08-27T18:23:27.018866,robot5,m3,s11
e83,Control,move_to,2026-08-27T18:24:02.478054,2026-08-27T18:24:32.217264,robot5,m3,s5
e84,Task,mop,2026-08-27T18:24:32.223096,2026-08-27T18:24:59.735878,robot5,m3,s5
e85,Task,disinfect,2026-08-27T18:25:00.475719,2026-08-27T18:25:10.483753,robot5,m3,s5
e86,Control,move_to,2026-08-27T18:25:14.477686,2026-08-27T18:25:29.060081,robot5,m3,s2
e87,Task,final_room_check,2026-08-27T18:25:29.063103,2026-08-27T18:25:33.571278,robot5,m3,s2
e88,Control,move_to,2026-08-27T18:25:41.491332,2026-08-27T18:25:57.992140,robot5,m3,s8
e89,Task,disinfect,2026-08-27T18:25:57.994260,2026-08-27T18:26:12.002009,robot5,m3,s8
e90,Control,move_to,2026-08-27T18:27:17.479981,2026-08-27T18:28:06.676928,robot5,m3,s15
e91,Task,mop,2026-08-27T18:28:06.677410,2026-08-27T18:28:34.179724,robot5,m3,s15
e92,Task,disinfect,2026-08-27T18:28:34.478178,2026-08-27T18:28:44.483402,robot5,m3,s15
e93,Task,final_room_check,2026-08-27T18:28:47.481786,2026-08-27T18:28:55.025553,robot5,m3,s15
e94,Control,undock,2026-08-27T18:22:17.472560,2026-08-27T18:22:21.481305,robot6,m3,s1
e95,Control,move_to,2026-08-27T18:22:21.483696,2026-08-27T18:22:30.434566,robot6,m3,s1
e96,Task,check_room,2026-08-27T18:22:30.436982,2026-08-27T18:22:39.444593,robot6,m3,s1
e97,Control,move_to,2026-08-27T18:22:39.554486,2026-08-27T18:23:13.794337,robot6,m3,s10
e98,Task,check_room,2026-08-27T18:23:13.797261,2026-08-27T18:23:21.305818,robot6,m3,s10
e99,Control,move_to,2026-08-27T18:23:37.487131,2026-08-27T18:24:12.880318,robot6,m3,s4
e100,Task,mop,2026-08-27T18:24:12.881541,2026-08-27T18:24:34.887230,robot6,m3,s4
e101,Control,move_to,2026-08-27T18:24:50.477534,2026-08-27T18:25:13.808829,robot6,m3,s9
e102,Task,mop,2026-08-27T18:25:13.812090,2026-08-27T18:25:35.822127,robot6,m3,s9
e103,Control,move_to,2026-08-27T18:25:57.513425,2026-08-27T18:26:18.780441,robot6,m3,s10
e104,Task,mop,2026-08-27T18:26:18.781571,2026-08-27T18:26:46.288873,robot6,m3,s10
e105,Control,move_to,2026-08-27T18:26:48.473108,2026-08-27T18:27:16.548181,robot6,m3,s13
e106,Task,mop,2026-08-27T18:27:16.549036,2026-08-27T18:27:55.055108,robot6,m3,s13
e107,Task,final_room_check,2026-08-27T18:28:40.486776,2026-08-27T18:28:50.994506,robot6,m3,s13
e108,Control,undock,2026-08-27T18:22:17.496524,2026-08-27T18:22:21.506841,robot7,m3,s4
e109,Control,move_to,2026-08-27T18:22:21.508478,2026-08-27T18:22:45.596762,robot7,m3,s4
e110,Task,check_room,2026-08-27T18:22:45.598634,2026-08-27T18:22:51.606356,robot7,m3,s4
e111,Control,move_to,2026-08-27T18:22:52.472335,2026-08-27T18:23:16.560074,robot7,m3,s13
e112,Task,check_room,2026-08-27T18:23:16.560694,2026-08-27T18:23:27.064733,robot7,m3,s13
e113,Control,move_to,2026-08-27T18:23:28.486235,2026-08-27T18:23:40.154312,robot7,m3,s1
e114,Task,mop,2026-08-27T18:23:40.156460,2026-08-27T18:24:13.161185,robot7,m3,s1
e115,Control,move_to,2026-08-27T18:24:51.483161,2026-08-27T18:25:00.436554,robot7,m3,s8
e116,Task,mop,2026-08-27T18:25:00.439495,2026-08-27T18:25:38.948279,robot7,m3,s8
e117,Task,final_room_check,2026-08-27T18:26:12.472842,2026-08-27T18:26:22.980242,robot7,m3,s8
e118,Control,move_to,2026-08-27T18:26:37.582391,2026-08-27T18:27:27.709312,robot7,m3,s12
e119,Task,mop,2026-08-27T18:27:27.711144,2026-08-27T18:27:44.217477,robot7,m3,s12
e120,Task,final_room_check,2026-08-27T18:28:09.475341,2026-08-27T18:28:13.982907,robot7,m3,s12
e121,Control,undock,2026-08-27T18:22:17.505902,2026-08-27T18:22:21.510750,robot8,m3,s8
e122,Control,move_to,2026-08-27T18:22:21.511706,2026-08-27T18:22:38.009828,robot8,m3,s8
e123,Task,check_room,2026-08-27T18:22:38.012400,2026-08-27T18:22:48.519831,robot8,m3,s8
e124,Control,move_to,2026-08-27T18:22:49.481611,2026-08-27T18:23:39.609723,robot8,m3,s12
e125,Task,check_room,2026-08-27T18:23:39.613134,2026-08-27T18:23:44.120935,robot8,m3,s12
e126,Control,move_to,2026-08-27T18:24:07.493606,2026-08-27T18:24:50.767763,robot8,m3,s6
e127,Task,mop,2026-08-27T18:24:50.768572,2026-08-27T18:25:23.774884,robot8,m3,s6
e128,Control,move_to,2026-08-27T18:25:24.480278,2026-08-27T18:25:30.812067,robot8,m3,s7
e129,Task,final_room_check,2026-08-27T18:25:30.814665,2026-08-27T18:25:35.323350,robot8,m3,s7
e130,Control,move_to,2026-08-27T18:26:20.482695,2026-08-27T18:26:52.737032,robot8,m3,s11
e131,Task,mop,2026-08-27T18:26:52.738169,2026-08-27T18:27:25.745179,robot8,m3,s11
e132,Control,undock,2026-08-27T18:22:17.505241,2026-08-27T18:22:21.514463,robot9,m3,s5
e133,Control,move_to,2026-08-27T18:22:21.515099,2026-08-27T18:22:46.258065,robot9,m3,s5
e134,Task,check_room,2026-08-27T18:22:46.258719,2026-08-27T18:22:53.763926,robot9,m3,s5
e135,Control,move_to,2026-08-27T18:22:54.496458,2026-08-27T18:23:09.062901,robot9,m3,s14
e136,Task,check_room,2026-08-27T18:23:09.064746,2026-08-27T18:23:15.072795,robot9,m3,s14
e137,Control,move_to,2026-08-27T18:23:18.497904,2026-08-27T18:23:51.793241,robot9,m3,s2
e138,Task,mop,2026-08-27T18:23:51.795434,2026-08-27T18:24:08.303607,robot9,m3,s2
e139,Control,move_to,2026-08-27T18:24:28.492686,2026-08-27T18:24:34.825053,robot9,m3,s7
e140,Task,mop,2026-08-27T18:24:34.828651,2026-08-27T18:24:51.337178,robot9,m3,s7
e141,Control,move_to,2026-08-27T18:25:13.507981,2026-08-27T18:25:26.933991,robot9,m3,s5
e142,Task,final_room_check,2026-08-27T18:25:26.936418,2026-08-27T18:25:34.445926,robot9,m3,s5
e143,Control,move_to,2026-08-27T18:25:47.547228,2026-08-27T18:25:59.553666,robot9,m3,s6
e144,Task,final_room_check,2026-08-27T18:25:59.554746,2026-08-27T18:26:08.561333,robot9,m3,s6
e145,Control,move_to,2026-08-27T18:26:51.472917,2026-08-27T18:27:18.683513,robot9,m3,s14
e146,Task,mop,2026-08-27T18:27:18.686098,2026-08-27T18:27:40.695482,robot9,m3,s14
e147,Task,final_room_check,2026-08-27T18:28:14.471443,2026-08-27T18:28:20.475545,robot9,m3,s14
