event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e167,Task,pick,2026-08-27T20:59:23.134350,2026-08-27T20:59:26.138586,robot3,m7,s3
e168,Task,move_to,2026-08-27T20:59:26.143476,2026-08-27T20:59:34.632610,robot3,m7,s3
e169,Control,localize,2026-08-27T20:59:34.634495,2026-08-27T20:59:39.638534,robot3,m7,s3
e170,Task,place,2026-08-27T20:59:39.639485,2026-08-27T20:59:42.644866,robot3,m7,s3
e171,Control,move_to,2026-08-27T20:59:43.628978,2026-08-27T20:59:57.776695,robot3,m4,s2
e172,Control,localize,2026-08-27T20:59:57.779876,2026-08-27T21:00:02.785276,robot3,m4,s2
e173,Task,pick,2026-08-27T21:00:02.786045,2026-08-27T21:00:05.789866,robot3,m4,s2
e174,Task,move_to,2026-08-27T21:00:05.792876,2026-08-27T21:00:11.456355,robot3,m4,s2
e175,Control,localize,2026-08-27T21:00:11.463364,2026-08-27T21:00:16.472940,robot3,m4,s2
e176,Task,place,2026-08-27T21:00:16.475624,2026-08-27T21:00:19.481089,robot3,m4,s2
e177,Control,localize,2026-08-27T21:00:19.625692,2026-08-27T21:00:24.629954,robot3,m4,s1
e178,Task,pick,2026-08-27T21:00:24.630671,2026-08-27T21:00:28.634983,robot3,m4,s1
e179,Task,move_to,2026-08-27T21:00:28.637506,2026-08-27T21:00:37.129124,robot3,m4,s1
e180,Control,localize,2026-08-27T21:00:37.135925,2026-08-27T21:00:42.142212,robot3,m4,s1
e181,Task,place,2026-08-27T21:00:42.143157,2026-08-27T21:00:46.148742,robot3,m4,s1
e182,Control,move_to,2026-08-27T21:00:46.665032,2026-08-27T21:01:01.090432,robot3,m6,s3
e183,Control,localize,2026-08-27T21:01:01.091141,2026-08-27T21:01:06.095948,robot3,m6,s3
e184,Task,pick,2026-08-27T21:01:06.097676,2026-08-27T21:01:11.105891,robot3,m6,s3
e185,Task,move_to,2026-08-27T21:01:11.110700,2026-08-27T21:01:19.604232,robot3,m6,s3
e186,Control,localize,2026-08-27T21:01:19.608530,2026-08-27T21:01:24.615180,robot3,m6,s3
e187,Task,place,2026-08-27T21:01:24.625118,2026-08-27T21:01:29.631639,robot3,m6,s3
e188,Control,localize,2026-08-27T21:01:41.628566,2026-08-27T21:01:46.635259,robot3,m6,s3
e189,Task,pick,2026-08-27T21:01:46.637163,2026-08-27T21:01:51.642177,robot3,m6,s3
e190,Task,move_to,2026-08-27T21:01:51.643895,2026-08-27T21:02:00.134521,robot3,m6,s3
e191,Control,localize,2026-08-27T21:02:00.138775,2026-08-27T21:02:05.144196,robot3,m6,s3
e192,Task,place,2026-08-27T21:02:05.144742,2026-08-27T21:02:10.148696,robot3,m6,s3
e193,Control,undock,2026-08-27T20:55:51.637022,2026-08-27T20:55:55.643539,robot4,m5,s1
e194,Control,move_to,2026-08-27T20:55:55.646170,2026-08-27T20:56:01.979442,robot4,m5,s1
e195,Control,localize,2026-08-27T20:56:01.981102,2026-08-27T20:56:06.986819,robot4,m5,s1
e196,Task,pick,2026-08-27T20:56:06.988223,2026-08-27T20:56:10.992586,robot4,m5,s1
e197,Task,move_to,2026-08-27T20:56:10.995236,2026-08-27T20:56:22.314703,robot4,m5,s1
e198,Control,localize,2026-08-27T20:56:22.316821,2026-08-27T20:56:27.322539,robot4,m5,s1
e199,Task,place,2026-08-27T20:56:27.324826,2026-08-27T20:56:31.332480,robot4,m5,s1
e200,Control,move_to,2026-08-27T20:56:31.658667,2026-08-27T20:56:40.149584,robot4,m5,s3
e201,Control,localize,2026-08-27T20:56:40.152101,2026-08-27T20:56:45.159837,robot4,m5,s3
e202,Task,pick,2026-08-27T20:56:45.162229,2026-08-27T20:56:50.170281,robot4,m5,s3
e203,Task,move_to,2026-08-27T20:56:50.175643,2026-08-27T20:56:58.669106,robot4,m5,s3
e204,Control,localize,2026-08-27T20:56:58.673044,2026-08-27T20:57:03.680446,robot4,m5,s3
e205,Task,place,2026-08-27T20:57:03.682678,2026-08-27T20:57:08.687924,robot4,m5,s3
e206,Control,localize,2026-08-27T20:57:09.625043,2026-08-27T20:57:14.630790,robot4,m5,s1
e207,Task,pick,2026-08-27T20:57:14.632765,2026-08-27T20:57:18.638301,robot4,m5,s1
e208,Task,move_to,2026-08-27T20:57:18.639877,2026-08-27T20:57:27.132302,robot4,m5,s1
e209,Control,localize,2026-08-27T20:57:27.137224,2026-08-27T20:57:32.144772,robot4,m5,s1
e210,Task,place,2026-08-27T20:57:32.147739,2026-08-27T20:57:36.156855,robot4,m5,s1
e211,Control,move_to,2026-08-27T20:57:36.637133,2026-08-27T20:57:45.125988,robot4,m5,s3
e212,Control,localize,2026-08-27T20:57:45.126716,2026-08-27T20:57:50.131634,robot4,m5,s3
e213,Task,pick,2026-08-27T20:57:50.134464,2026-08-27T20:57:55.170499,robot4,m5,s3
e214,Task,move_to,2026-08-27T20:57:55.184284,2026-08-27T20:58:03.676852,robot4,m5,s3
e215,Control,localize,2026-08-27T20:58:03.683630,2026-08-27T20:58:08.689402,robot4,m5,s3
e216,Task,place,2026-08-27T20:58:08.691123,2026-08-27T20:58:13.695981,robot4,m5,s3
e217,Control,move_to,2026-08-27T20:58:14.632611,2026-08-27T20:58:25.407757,robot4,m7,s3
e218,Control,localize,2026-08-27T20:58:25.408762,2026-08-27T20:58:30.414569,robot4,m7,s3
e219,Task,pick,2026-08-27T20:58:30.417569,2026-08-27T20:58:33.425820,robot4,m7,s3
e220,Task,move_to,2026-08-27T20:58:33.430022,2026-08-27T20:58:39.093724,robot4,m7,s3
e221,Control,localize,2026-08-27T20:58:39.097481,2026-08-27T20:58:44.106476,robot4,m7,s3
e222,Task,place,2026-08-27T20:58:44.111196,2026-08-27T20:58:47.124879,robot4,m7,s3
e223,Control,move_to,2026-08-27T20:58:47.627760,2026-08-27T20:58:56.577110,robot4,m2,s1
e224,Control,localize,2026-08-27T20:58:56.578096,2026-08-27T20:59:01.581839,robot4,m2,s1
e225,Task,pick,2026-08-27T20:59:01.582715,2026-08-27T20:59:06.588486,robot4,m2,s1
e226,Task,move_to,2026-08-27T20:59:06.595738,2026-08-27T20:59:17.913457,robot4,m2,s1
e227,Control,localize,2026-08-27T20:59:17.914998,2026-08-27T20:59:22.918486,robot4,m2,s1
e228,Task,place,2026-08-27T20:59:22.919435,2026-08-27T20:59:27.926285,robot4,m2,s1
e229,Control,move_to,2026-08-27T20:59:28.640013,2026-08-27T20:59:34.644550,robot4,m4,s1
e230,Control,localize,2026-08-27T20:59:34.645328,2026-08-27T20:59:39.649227,robot4,m4,s1
e231,Task,pick,2026-08-27T20:59:39.649979,2026-08-27T20:59:43.653874,robot4,m4,s1
e232,Task,move_to,2026-08-27T20:59:43.657033,2026-08-27T20:59:52.145184,robot4,m4,s1
e233,Control,localize,2026-08-27T20:59:52.148522,2026-08-27T20:59:57.154759,robot4,m4,s1
e234,Task,place,2026-08-27T20:59:57.157203,2026-08-27T21:00:01.162560,robot4,m4,s1
e235,Control,move_to,2026-08-27T21:00:01.634392,2026-08-27T21:00:10.126438,robot4,m4,s3
e236,Control,localize,2026-08-27T21:00:10.128624,2026-08-27T21:00:15.134553,robot4,m4,s3
e237,Task,pick,2026-08-27T21:00:15.136329,2026-08-27T21:00:20.143532,robot4,m4,s3
e238,Task,move_to,2026-08-27T21:00:20.146819,2026-08-27T21:00:28.657654,robot4,m4,s3
e239,Control,localize,2026-08-27T21:00:28.658694,2026-08-27T21:00:33.662698,robot4,m4,s3
e240,Task,place,2026-08-27T21:00:33.663916,2026-08-27T21:00:38.670928,robot4,m4,s3
e241,Control,localize,2026-08-27T21:00:39.639063,2026-08-27T21:00:44.643414,robot4,m4,s2
e242,Task,pick,2026-08-27T21:00:44.644462,2026-08-27T21:00:47.652034,robot4,m4,s2
e243,Task,move_to,2026-08-27T21:00:47.656332,2026-08-27T21:00:56.149961,robot4,m4,s2
e244,Control,localize,2026-08-27T21:00:56.154150,2026-08-27T21:01:01.159329,robot4,m4,s2
e245,Task,place,2026-08-27T21:01:01.160170,2026-08-27T21:01:04.163512,robot4,m4,s2
e246,Control,move_to,2026-08-27T21:01:04.629201,2026-08-27T21:01:13.120212,robot4,m6,s1
e247,Control,localize,2026-08-27T21:01:13.121713,2026-08-27T21:01:18.129182,robot4,m6,s1
e248,Task,pick,2026-08-27T21:01:18.131497,2026-08-27T21:01:28.137089,robot4,m6,s1
e249,Task,move_to,2026-08-27T21:01:28.138440,2026-08-27T21:01:36.627190,robot4,m6,s1
e250,Control,localize,2026-08-27T21:01:36.628471,2026-08-27T21:01:41.633055,robot4,m6,s1
e251,Task,place,2026-08-27T21:01:41.634666,2026-08-27T21:01:51.638900,robot4,m6,s1
e252,Control,localize,2026-08-27T20:56:26.628589,2026-08-27T20:56:31.657163,robot5,m3,s2
e253,Task,scan,2026-08-27T20:56:31.657766,2026-08-27T20:56:34.664061,robot5,m3,s2
e254,Control,localize,2026-08-27T20:56:35.627501,2026-08-27T20:56:40.634507,robot5,m3,s1
e255,Task,scan,2026-08-27T20:56:40.636627,2026-08-27T20:56:43.645094,robot5,m3,s1
e256,Control,localize,2026-08-27T20:56:44.621650,2026-08-27T20:56:49.645694,robot5,m3,s3
e257,Task,scan,2026-08-27T20:56:49.646445,2026-08-27T20:56:52.652194,robot5,m3,s3
e258,Control,localize,2026-08-27T20:56:53.649665,2026-08-27T20:56:58.653885,robot5,m5,s1
e259,Task,scan,2026-08-27T20:56:58.655981,2026-08-27T20:57:01.660764,robot5,m5,s1
e260,Control,localize,2026-08-27T20:57:02.635886,2026-08-27T20:57:07.644548,robot5,m5,s2
e261,Task,scan,2026-08-27T20:57:07.647322,2026-08-27T20:57:10.655410,robot5,m5,s2
e262,Control,localize,2026-08-27T20:57:11.627938,2026-08-27T20:57:16.634367,robot5,m5,s3
e263,Task,scan,2026-08-27T20:57:16.635550,2026-08-27T20:57:19.641866,robot5,m5,s3
e264,Control,localize,2026-08-27T20:57:20.629438,2026-08-27T20:57:25.638664,robot5,m5,s4
e265,Task,scan,2026-08-27T20:57:25.641286,2026-08-27T20:57:28.650341,robot5,m5,s4
e266,Control,localize,2026-08-27T20:57:50.632788,2026-08-27T20:57:55.642852,robot5,m7,s1
e267,Task,scan,2026-08-27T20:57:55.645591,2026-08-27T20:57:58.655050,robot5,m7,s1
e268,Control,localize,2026-08-27T20:58:23.655773,2026-08-27T20:58:28.661239,robot5,m7,s2
e269,Task,scan,2026-08-27T20:58:28.661867,2026-08-27T20:58:31.664839,robot5,m7,s2
e270,Control,localize,2026-08-27T20:58:44.661174,2026-08-27T20:58:49.669050,robot5,m7,s4
e271,Task,scan,2026-08-27T20:58:49.673165,2026-08-27T20:58:52.682524,robot5,m7,s4
